3780126,My dad is 60years old and blood sugar patient and has joint pain. Can He take REVITAL daily? ,[],[],[]
273155,Can glipizide/metformin cause cancer? Type 2 diabetes drug glipizide/metformin cause cancer?,[],[],[]
1139716,"I took a percaset at 5pm, if I drink at around 10pm will there still be bad side effects? ",[],[],[]
2555394,Is generic Tegretol XR 200 mg available in the USA? and as a tablet not a capsule?,[],[],[]
625725,Is Soy milk better for diabetes? Type 2 diabetes btw.,[],[],[]
3127154,is a 500 calorie diet good for diabetic??? if not what is ? ,[],[],[]
3439997,What is the a1c for 533? Type 1 diabetic,[],[],[]
2919408,do you think type 1 diabetics rely too much on insulin pump technology? big paper due in 2 days.,[],[],[]
153759,IS TYPE 1 WORSER THAN TYPE 2 DIABETES? ,[],[],[]
3462214,biguanides and diabetes? what is biguanides used for type 1 diabetes or 2?  What are the disadvantages and advantages?,[],[],[]
3401760,"How long untill you can go home after haveing your thyroid out? For some aged 14year, and is it painfull?",[],[],[]
3610177,Ketone bodies appear in the urine due to diabetes mellitus during? 1. Ketosis2. albuminuria3. Creatinuria4. Myoglobinuriaplease selct the correct answer,[],[],[]
1186155,"3 year old daughter with blood,glucose and protein in urine. Is this normal? ",[],[],[]
114990,My husband has never been diagnosed with diabetes but has all symptoms and blood sugar was 464 today? Any idea? ,[],[],[]
3740950,my tsh is .117 should I be concerned? I am taking .88 synthroid,[],[],[]
531016,HOW HIGH SHOULD A NONDIABETICS BLOOD SUGAR GET AFTER 1 HOUR OF EATING ...PIECE OF PIZZA AND BIRHTDAY CAKE? ,[],[],[]
1816189,what sugar level is normal for a cat? my cats sugar is at 380...,[],[],[]
3126887,my insulin is 18.9 its high or low ?please help i m confused? ,[],[],[]
3290347,How many times can the honeymoon phase occur in type 1 diabetes? ,[],[],[]
1085172,my 3 year olds fasting sugar was 328 is that normal? ,[],[],[]
3778517,Im a type 1 diabetic and I keep cramping up everyone I play basketball what should I do ??? ,[],[],[]
918283,"Can people die from Type 1 Diabetes? If so, how? Like how does the diabetes cause a death?",[],[],[]
734113,What are 5 signs and symptoms of muscle fatigue? ,[],[],[]
1372877,what % off people with diabetes are fat? And also are you fat thin or got type 1 just wonderin,[],[],[]
844105,after about 4 hours after eating my blood sugar was 160? is that normal?,[],[],[]
3031599,"i have peed at least 20 times today, do i have a chance of having diabetes? ",[],[],[]
1219282,Any one have fasting testimonies? Im starting a water fast today and i need motivation... im 232 lbs??,[],[],[]
3172067,Why is weightlifting good for preventing or managing type 2 Diabetes? ,[],[],[]
937037,Is there a diagnosis for low blood sugars? my blood sugar is 2.5 at the minute. How bad is that?,[],[],[]
1331179,What are the best foods a diabetic 50 yr. old should eat? ,[],[],[]
3685092,My rbc count is 4.3. Am I suffering from anaemia? Normal range is 4.5-5.5,[],[],[]
1994018,If your 16 and weight 150 can you get diabetes? Height 50,[],[],[]
1814471,I am not a diabetics.If I will take 20 dionil tablets what is the reaction to me? ,[],[],[]
3171938,How to bring a 102.3 tempeture down? ,[],[],[]
28964,Is type 1 diabetes Hyperglycemia or Hypoglycemia? ,[],[],[]
3516124,Do you think there will be a diabetes type 1 cure? ,[],[],[]
1837989,I want a sugar mumy of the age 25 and below? 0750718455,[],[],[]
747271,i check my sugar level in one touch it read 339? ,[],[],[]
3031538,Can you get diabetes from Rice krispie treats? i eat about 7 mini treats a day.,[],[],[]
2076723,can stem cell transplant treat Diabetes? http://www.diabetes-kidney.org/type-1-diabetes/292.html,[],[],[]
2758642,How many cc of insulin are in 300iu? ,[],[],[]
3766551,rash between my legs after having sex with my type 2 diabetes husband? ,[],[],[]
1966595,im thinking about gaining 300 pounds give or take 350 pounds thoughts? ,[],[],[]
1682514,What is the weight of a Shetland 535? With 75hp outboard,[],[],[]
1631585,should i take ZANTAC 150 MG IN THE MORNING OR AT NIGHT? ,[],[],[]
665704,Can boozing too much bring on type 2 diabetes over time? Or does that have nothing to do with it? ,[],[],[]
1994285,"My hb level is 8 I m very weak, how can I increase the level to 11 or 12? ",[],[],[]
2206353,prandin 1 mg 2 mg 0.5 mg? Where can I buy cheap prandin,[],[],[]
80054,"On an animas 2020 insulin pump, how do you slow down the insulin delivery? ",[],[],[]
303417,net Carbs? as a diabetic can i eat food that has 18 carbs but 3 NET carbs?? ,[],[],[]
83383,the reading of sugar (98-110) is normal? ,[],[],[]
2164856,Is 104 over 56 a good blood presure for a 31 year old woman with two kids? ,[],[],[]
65496,my dads sugar is over 400.how high is that? ,[],[],[]
663333,how much sugar in a 12oz can of beer? how many grams of sugar in a 12oz can of beer,[],[],[]
652885,high blood surgar levels symptoms over 500? In a 1 year old.  What can happen if not treated promply?,[],[],[]
33360,diabetic meal plan for person weighing 230 lbs and 59 years old? ,[],[],[]
2518155,what is a non dibetic level for a 23 year old? ,[],[],[]
2351462,103 at 18.... Underweight? ? I will be 18 in April and weigh 103 pounds. I am 51,[],[],[]
142879,"Im endocrinologist,like to have a clinical attachment in reproductive endocrinology for 6 months in UK,HOW? ",[],[],[]
2393414,Who diagnostic criteria for diabetes 2011? ,[],[],[]
1684901,What is the difference between type 1 and 2 diabetes? ,[],[],[]
1165583,"Whats the difference between type 1, type 2, and type 3 Diabetes? ",[],[],[]
37620,I am a type 1 diabetic. What is the chance I will pass diabetes to my kids? ,[],[],[]
3290537,Is 287 high for an amounia level in blood test? ,[],[],[]
3358693,how to strengthen liver for 67 years old diabetic type 11 insulin patient? ,[],[],[]
3671454,My blood suger i checked after breakfast is 180. i m 25 yrs old. do i have diabetes.? ,[],[],[]
375781,Is there a website to interview a person about type 2 diabetes? I need this for a project,[],[],[]
1085136,blood Sugar of 55 still take insulin needle or no? ,[],[],[]
2758759,My father is 80 years old. Diabetic. His haemoglobin count is 9 only. How to build up haemoglobin.? ,[],[],[]
3031552,0.9 creatine level is that normal for kidney function? ,[],[],[]
3780171,Can I get diabetes at 12 and 90 pounds Im just a little freaked out? ,[],[],[]
2294734,Whats a website that I can buy 1ft 2in black real human hair extension with the clips already on them? ,[],[],[]
1708955,I am not a diabetic but my sugar is 243 what do I do? ,[],[],[]
420307,ER 5 On OneTouch Meter? My OneTouch Meter keeps showing ER5 on the screen. Does anyone know what this means?,[],[],[]
2994610,is my blood pressure ok when standing the reading is 91 over 58? ,[],[],[]
1248030,type 2 diabetes what will happen to your body over the long run if diabetes is left unchecked? ,[],[],[]
1659510,Can I have an extra dose of insulin NOVO-MIX 30 before an unexpected meal? ,[],[],[]
1173447,"postprandial blood glucose level 166 milligrams is normal or not? if NO, then what is normal level?",[],[],[]
976871,If someone is healthy but constantly experiencing hot body temperature since teenage til now that he is 28yrs ? ,[],[],[]
665715,my girlfriend is pregnant and is a type 2 diabetic and wants an abortion is this good? ,[],[],[]
2685640,167 and over 90 diabetic on norvacs and lisinipril is my bp to high? ,[],[],[]
1801858,For someone with type 2 diabetes is eating chili okay? ,[],[],[]
283259,Type 1 Diabetics- how old were you when diagnosed and what symptoms were you exhibiting? ,[],[],[]
610804,what does type 1 diabetics have to take tell me specifically.? ,[],[],[]
305942,I am 52  years old Blood sugar after food 11/2 hrs is 92 mg /dl. is it ok? ,[],[],[]
615436,Is peanut butter good for diabetes 2 person to have ? ,[],[],[]
3386172,Am I underweight please answer?!? Im 54 or 55 and 106 pounds... Am I underweight Im 14,[],[],[]
15223,How much sugar is in skim milk?I have type 2 diabetes and like milk with one meal? ,[],[],[]
1692058,"If insulin is unrefrigerated ove 10, can it be use? ",[],[],[]
1586162,It seems like I might be at risk for Type 2 Diabetes. For what symptoms should I look out? ,[],[],[]
3780233,Should I take lisinopril in the am if usually take at night with bp158/98? ,[],[],[]
443347,What is the average age of a person when he or she get Type 2 diabetes? ,[],[],[]
1493913,how to becom slim in 1 month? i want a good answer plzzzzzzzzzzzzzzz.................,[],[],[]
3455202,my triglyceride level is 1400 what di i do to lower it? ,[],[],[]
3684893,my TSH level is 12.5 and i taking 25 mcg thyronorm it write for me? ,[],[],[]
2685537,Is 61 normal blood sugar for a two year old? ,[],[],[]
3779980,i was told i have sugar in my urine but tested blood sugar it was 123? ,[],[],[]
986334,lipitor or vytorin which one is good for type 2 diabetics? ,[],[],[]
899378,"Does Calorad MG work? If you have tried it, does the 3 month Calorad MG plan work?",[],[],[]
1994505,how much sugar is reduced by 2 units of insulin? ,[],[],[]
3478180,MY MCHC IS 35.8 g/dL is it alarming? my MCV BLOOD TEST IS 87 AND MCH IS 31pg,[],[],[]
164054,wat is cause o f death of srinivasa naidu?1021? ,[],[],[]
3462327,What food should I avoid? I have Type 2 diabetes and struggling to get the blood sugar levels down.,[],[],[]
1201494,Does staphyllococus aureus affect ones fertility and 2 what extent? ,[],[],[]
1067715,Potato bread has less carbs then wheat bread so is it ok for a type 1 diabetic to eat? ,[],[],[]
420336,for how long kestine 10 mg tablets once daily can be used? ,[],[],[]
1540930,Can severe Stage 2 diabetes lead to Alzheimers disease? Sorry  Type 2 Diabetes :) Sorry ,[],[],[]
2069124,I have a blood test on monday Oct. 31 checking for cholsterol and i recently smoke. The thc show up? ,[],[],[]
177103,can i trip or get high off of lisinopril? 10 mg,[],[],[]
57968,can anybody please help me and tell what kind of food is forbidden when using isosupra 16 mg? ,[],[],[]
267892,where can I find diabetic shoes  in the md/dc area? New Balance 811,[],[],[]
1822733,how much weight can you lose water fasting for 4 days ? ,[],[],[]
619395,how much insulin should be taken if blood sugar 192 after dinner? ,[],[],[]
166626,why is insulin not always used wiyh type 2 diabetes? ,[],[],[]
1131741,how much potassium is in 1 banana? ,[],[],[]
108916,My blood uric acid level is 6.8 mg/dl .is it serious? ,[],[],[]
894520,Is it possible to get diabetic neuropathy at age 30? ,[],[],[]
142863,can type 1 diabetics have kids? ,[],[],[]
1198931,how bad is 28 blood sugar? ,[],[],[]
889747,Are you aware about diabetes type 1? Do you know everything you can about diabetes? reply with what you know.,[],[],[]
2758838,Is sugar levels consistently over 200 with insulin dangerous ? ,[],[],[]
988730,how to increase 5 kgs in one month? ,[],[],[]
2555503,"i have been operated 4 stone in kidney,plz tell me d precautions? ",[],[],[]
1087651,"if you are a diabetic would u try this recipe? http://www.cooks.com/rec/view/0,2314,155179-233201,00.html",[],[],[]
1863498,1170 mg = how many grams ? ,[],[],[]
54111,whats the difference between type 1 diabetes and type 2? just wondering,[],[],[]
80083,What foods should a 78 yr old male w/ diabetes avoid? ,[],[],[]
2685502,Type 1 diabetes info? How much sugar should a type one diabetic have,[],[],[]
3215594,My level hcg level is 104 is that good? ,[],[],[]
3530495,I have diabetes and take 2 insulin with high blood pressure. do i qualify for disability.? ,[],[],[]
2076680,Blood sugar of 131 is that a good number? Just got these results today.,[],[],[]
625723,what is type 2 diabetis? ,[],[],[]
3685050,"Need to know if Im overweight? Im 15, 55 and 140 pounds",[],[],[]
61660,Blood sugar at 196 after eating a little candy.. is this normal? ,[],[],[]
700753,does being a diabetic type 1 prevents you from getting a pco licence? ,[],[],[]
3518645,"My partner has type 1 diabetes, what can I do to help and make his life a little easier? ",[],[],[]
1832467,can a diabetic with type 2 and have thyrid take zantex 3? ,[],[],[]
3455070,Type 2 Diabetes Metformin? How metformin helps cure it? Please be specific in a cellular level. Thanks!,[],[],[]
3358164,"My mother having kidney problem and according to reports her UREA =80.9 and CREATINE =2.1, please suggest me!!? ",[],[],[]
57818,Where can I find the latest  diabetes research? *THIS IS  FOR TYPE 1*? easy 10 points :),[],[],[]
2476850,My blood pressure is 110 over 61 is that bad? ,[],[],[]
630715,Im a type 1 diabetic without health insurance. What do I do? ,[],[],[]
473281,can people with diabetes drink alcoholic beverages? with diabetes type 2.,[],[],[]
846524,how old do i have to be to take wheybolic extreme 60? it is a protein supplement,[],[],[]
1060126,My bp is currently 70 50; Should I be concerned? Any suggestions to raise it???,[],[],[]
3816673,is it excessive to pee 5 times and drink 4-8 oz of water a day? ,[],[],[]
86871,Where can I find Zyloprim 100 mg with the best price in an on line drugstore? ,[],[],[]
305977,what constitutes high blood sugar in a 5 year old? ,[],[],[]
3171999,How can a overweight 21 years old avoid alzheimers in the future. ? ,[],[],[]
3684788,"iam taking atenolol50 mg amlodipine 5mg ramipril 2.5mg andchlorthalidone12,5mg/is this ok for high bp? ",[],[],[]
83385,can my cat go 1 or 2 days without  his insulin shot? ,[],[],[]
723895,"My physician prescribed a regiment of Zaldiar 50mg, Lyrica 75 mg and BiProfenid 150 mg. Is this a safe combo? ",[],[],[]
3723025,Why do you tret type 1 diabetes with insulin but not type2? ,[],[],[]
83419,how do u know if you have Type 1 or Type 2 Diabetes? ,[],[],[]
1124153,diabetic neuropathy help? husbands hands getting weaker has bad heart diabetes and 3 kinds of neurapathy anything can help?,[],[],[]
3251054,my son is 5 years old suffer from unstable glucose level is it type 1 or type 2 diabetes? ,[],[],[]
3780249,I inject insulin twice per day. My morning check is btween 190 and 220. Should I be concerned? ,[],[],[]
1196417,Can Type 2 diabetes lead to type 1 diabetes over time? ,[],[],[]
3478175,does type 1 diabetes disqualifie you from entry to military? ,[],[],[]
2685695,11.9mmol/L diabetes test? have i got diabetes,[],[],[]
2758222,6. Describe how someone with diabetes monitors his or her blood sugar throughout the day.? ,[],[],[]
1330718,"In hypertensive patients when patient uses diuretics for prolonged time , that results in diabetis melitus 2 ? why",[],[],[]
760053,esrd gfr at 7 percent? 92 years old,[],[],[]
675232,"For Diabetics: If Ive been using Levemir and Novolog, how do I calculate my initial dosage for Novolog 70/30? ",[],[],[]
1781880,What does -1.50 and -2.25 mean in vision? And which one is better?,[],[],[]
1912588,is a 13.8 reading on my glucose machine bad? as I am normal at 7,[],[],[]
3619932,do i have to stop drinking sodas if am type 2 diabetics? ,[],[],[]
2140633,Is 17 high or low on a PHQ-9? ,[],[],[]
99826,has any1 had a 5 hr gluclose test? what do they do during it? ,[],[],[]
2045318,reducing steroids for my chihuahua who is on 1mg per day? how do I reduce from 1mg per day steroids,[],[],[]
548251,People with type 1 diabetes how did you feel before you knew? ,[],[],[]
450675,I tested my blood for sugar 1st time. It is 170mg/dl. Should I start diabetic pills? ,[],[],[]
2121109,what is the normal iron level for a 18 year old female? ,[],[],[]
311194,How many mgs are in Precocet 10650? ,[],[],[]
3753374,Type 2 diabetes with peripheral neuropathy now severe lower arm and wrist pain radiates to fingertips is it re? ,[],[],[]
3079488,Fasting 10 hours and my blood sugar is 110? normal? ,[],[],[]
164058,wat is cause o f death of srinivasa naidu?1023? ,[],[],[]
1973889,for a non-diabetic is 5.1 fasting sugar normal ? ,[],[],[]
326526,81       133 98       151 115       ?    ANSWERS A)169     B)167       C)178       D)171? 81       13398       151115       ?ANSWERSA)169    B)167      C)178      D)171,[],[],[]
3549921,Could someone recommend some good sugar free snack food? I have type 2 diabetes diet,[],[],[]
949017,name 3 things that stem cells can be used for? The stem cells are the adult stems and the embryonic,[],[],[]
3079683,Side Effects of Amtas 5 Mg tablet? ,[],[],[]
1814466,"what should a diabetic (type 2) person do if cant control eating the wrong foods (sugary food, junk food etc)? ",[],[],[]
762667,Can you live a long life with type 2 diabetes? ,[],[],[]
910989,how to change diet for a hyperglycemia person? list 3 things. thank`s,[],[],[]
140177,Can you get diabetes when youre 21? ,[],[],[]
913434,My tsh level is 7.98uIU/ml is that normal? ,[],[],[]
468190,Is it possible to develop diabetes after 3 years of bulimia? ,[],[],[]
3746711,"I am of 36,on fasting sugar level is129mg/dl and Two hours after breakfast it is 312mg/dl.What does it means.? ",[],[],[]
1829256,do people who are really thin get diagnosed with type 2 diabetese? ,[],[],[]
2826397,What are symptoms of type 2 diabetes if any? ,[],[],[]
1816173,If I take 50000 IU of med how many mg is that? 50000 IU equals how many mg?,[],[],[]
880008,why after eating lunch I get too sleepy although as a type 1 diabetes my BS is in normarl range? ,[],[],[]
465642,Is it common for a doctor to prescribe metformin 500mg to a patient in a  diabetic state? ,[],[],[]
2319467,Will hukka cause harm to the person inder age of 15? ,[],[],[]
2140592,I have 135blood sugar result(7.5)do i need medication? Orneed in diet? ,[],[],[]
179537,What are the outcomes if Type 2 diabetes is not treated ? ,[],[],[]
665701,what to do if my blood sugar is over 130 after I took my meds? ,[],[],[]
1796970,what sorts of physical activity does people with type 1 diabetes engage during the day? ,[],[],[]
3499278,What does it mean to have 68 lipase on a level of 0-59 being normal? amylase is in normal limits,[],[],[]
3626229,How do I pass level 35 in candy crush? ,[],[],[]
1793628,my iron level was 4 what is normel? ,[],[],[]
897009,Is it Type 1 Diabetes or Type 2 where you need injections? I can never remember!,[],[],[]
57934,is there any instrument to check blood sugar without pinching for my daughter 4yrs old? ,[],[],[]
2393416,What is type 2 diabetes? ,[],[],[]
393657,What is normal blood sugar for a 43 year old? Normal blood sugar for a 43 year old?,[],[],[]
1047725,What are three differences between diabetes 1 and 2.? I DONT HAVE DIABETES!!! im doing this for a project...,[],[],[]
1836266,How bad is a TSH level of 35.340? ,[],[],[]
1545899,"How old do you have to be to give blood (UK)? Curious, and considering this, Im 16.",[],[],[]
3079771,my random blood sugar is 147 is that to worry? ,[],[],[]
15194,Carbohydrate intake and diabetes 10 points!? can someone give me information on carbohydrate intake and diabetes?,[],[],[]
3126842,"How to use Mifegyne 200 mg Tablets ? please help urgently and indian price of the tablet,s ?",[],[],[]
2466838,When a person is anemic when do they recomend blood transfussion? Moms red blood count 7.7,[],[],[]
3127053,Can blood sugar distroy? My blood sugar early 1st time 360mg/dl my age 33 years,[],[],[]
1330905,How many adderral 20 mg. should i take? ,[],[],[]
29055,my blood sugar is in the 70s and ive eaten 3 meals today.. is that normal? my doc says no? ,[],[],[]
158936,Is 400 percent vitamin A too much? ,[],[],[]
1861655,"My T3 2.26ng/mL, T4 13.99 mcg?dL, TSH .45mcl/mL.. Should i reduce my thyroid medicine?I am taking 100 mcg now.? ",[],[],[]
2919544,What does having low blood sugar mean? And is a count of 81 very low?  Should I be worried?,[],[],[]
15123,Can someone with type 2 diabetes donate blood? ,[],[],[]
49973,can you GET TYPE 1 DIABETES FOR EATING ONE MEAL ADAY? just wondering... : its wat i herd..that you can?,[],[],[]
1245437,what is 25 OH vitamin D level mean on a blood test? ,[],[],[]
3680881,can men with type 1 diabetes have children? If a man has diabetes can he still have children?,[],[],[]
731627,Can you get high off Cimetidine 400 mg? ,[],[],[]
1924420,how many grams of sugar should a type 11 diabetic eat? ,[],[],[]
393664,my daughter is 3 years old and roughly 28 lbs.  is 198 high for her blood sugar reading? ,[],[],[]
181994,What are the Short term effects of type 2 diabetes? (over a five year period)? ,[],[],[]
2881766,is this bad ????????????? is 183 blood sugar bad 2 hours after cereal bad ?,[],[],[]
3626164,Is there any successful cures or treatments for type 2 diabetes? ,[],[],[]
969816,Type 2 diabetic. Can I drink unsweetened juice? ,[],[],[]
960579,what do you think the chances are of me getting type 1 diabetes if...? my grandfather had type one diabetes?,[],[],[]
2826257,how Diabetes type 1 affect the recovery from myocardial infarction? ,[],[],[]
1783468,How do i gain 150 pounds? i look better fat,[],[],[]
1878350,"if you eat yourself... will you beï»¿ 2x as big, or dissapear completely? Which one?",[],[],[]
1330809,My husband is 45 and takes metformin for diabetes. He wakes up SO tired and throughout the day as well.? ,[],[],[]
1158183,is the protein drink ensure safe to take with a type 2 diabetes. Have just been diagnosed .? ,[],[],[]
3549725,Did Spiderman 3 give everyone diabetes? Like in all honesty didnt it? XD,[],[],[]
1331270,iIm 4 foot 9 and Im 13 am i short? ,[],[],[]
3483356,Diabetes technology???????? Where can I purchase the iBGstar for the iPhone 5?,[],[],[]
373340,What are the pros and cons of dating a young man who has Type 1 Diabetes? ,[],[],[]
1820987,(19-6)*(19+(15+8-3))=247? actualluy it is a 6th standard math quesiont,[],[],[]
72824,"Can Diabetes type 1, result in pancreatic cancer in long run,  how is type 1 diabetes caused ? ",[],[],[]
1201466,Why is it important to know the difference between Diabetes 1 and Diabetes 2? ,[],[],[]
3746035,difference between propecia 1mg or 5mg? also does propecia really help?,[],[],[]
293327,My glucose level is at 103mg/dl after fasting test? What does it mean? ,[],[],[]
3462140,Can somebody tell me about blood tyoe A with 2 positive signs? Is it rare?,[],[],[]
2826256,how is 7.2 level under H1ABC test? ,[],[],[]
2761323,Blood sugar at 274 what do I do? ,[],[],[]
1886862,what does 66.6 mean in weight? in weight,[],[],[]
610715,Can diabetic neuropathy for type 2 diabetes be cured ? ,[],[],[]
955902,Can someone survive if their blood sugar count is at 20? My friends sugarcount was 20 will he be alright,[],[],[]
249265,"Do you know anyone who has been able to reverse type 2 diabetes with diet, exercise or other means? ",[],[],[]
633089,"when i look at eg 123, i cant see the 2. what is the vision issue here ? ",[],[],[]
575812,blood pressure at drug store....127/83 pulse 85 (walked there this morning) IS THAT OKAY? ,[],[],[]
879988,What does a tsh level of 0.789 mean? Is this in the normal range?,[],[],[]
1826048,what is the difference between humlin 70/30 and novolog 70/30? ,[],[],[]
3764646,first time after a food my sugarlevel is 281.is it diabetics. how to control? ,[],[],[]
1810542,Is gazpacho good for type 2 diabetics? ,[],[],[]
3423379,What is a safe diabetes pill for my mom type 2 ? ,[],[],[]
1173471,My ESR level in blood test comes 80mm. Please tell me why is it so high? ,[],[],[]
2758694,"Describe the perspectives of type 2 diabetes? from doctors, college students and people with type diabetes",[],[],[]
3728424,"157 two hours after a small breakfast meal , down to 77 after half hour of walk .am I diabetic? ",[],[],[]
148331,"any tips for indian diabetic breakfast,lunch,dinner meal plan for type 2 diabetes? ",[],[],[]
209458,How high can a blood sugar go on a NONdiabetic....say 1 hour or less after eating carb meal? ,[],[],[]
1111219,"What brand became the first sugar-free sugar substitute, in 1957? re.",[],[],[]
3455122,is type 1 diabetes detected at birth or could it show up at any time during a person\s life? ,[],[],[]
123573,Safe to take NIFEDICAL XL 30 MG for contractions? Im 32 weeks pregnant,[],[],[]
760026,How can i have 500 Banana Cream Pies delivered to my house? And how much would that cost?,[],[],[]
1101530,havent ate all day..we have a stomach bug...took my blood sug..76..ate some junk carb/sugar 10 min later 165? ,[],[],[]
57853,why do i have too fast for 12 hours before a blood test? ,[],[],[]
257083,is this a good body type? 6ft 176lbs stocky brown eyes hair about tto the middle of my eyes,[],[],[]
1616565,Hyperthyroidism and hypothyroidism? I had a thyroid count recently of 0.17. Do I have hypothyroidism or hyperthyroidism?,[],[],[]
3774608,129/91 bp what is the interpretation? What is the interpretation of a bp result of 129/91?,[],[],[]
9963,IAM DIABETIC CAN I USE CAVERTA 50 MY AGE IS 46 YRS.? ,[],[],[]
1692052,True or False. The incidence of Type 1 diabetes has increased dramatically in recent years? ,[],[],[]
2826216,i am 30 now have diabetes from 2 years. pls advice should i take insulin or tablets? ,[],[],[]
3770042,is diet 7 up hard on kidneys or effect them? diet 7 up does it hurt kidneys?,[],[],[]
602534,Type 2 Diabetes: Is 136 too high 2 hrs after dinner? ,[],[],[]
102955,"i have a blood sugar leval of 444 just taken, no insurance and out of meds for a while..any help? ",[],[],[]
3626029,What is is the difference between type 1 and type 2 diabeties? ,[],[],[]
2140665,what is a normal blood oxygen level? my friend is being told hid is 5.9???so is 5.9 normal?,[],[],[]
2555433,i m 41 year old and may be diabetic last 3-4 years what should i do for that? ,[],[],[]
788499,will a1c was 6.1 ...three months ago...WILL LOSING 9-10 LBS HELP MY NEXT BLOOD TEST RESULTS ANY...NOT DIABETIC? YET,[],[],[]
1082445,cost of insulin 100 unit vile from wal mart phcy.? 100 unit vile of lantus,[],[],[]
126372,pencom-12   (Benzathine penicillin injection ip)  is equal to Penidure-LA12? ,[],[],[]
3127158,mixing whiskey and type 2 diabetes? ,[],[],[]
15168,Is a non-fasting reading of 144mg/dL categorized as pre-diabetic or diabetic? What symptoms should I look for? ,[],[],[]
1042583,"My family has diabetic history. Im 39yrs,checked random sugar within 1Hr.after meal. Is 167mgm/dl is high ? ",[],[],[]
3780220,if my bp is 171/181 am I in danger? ,[],[],[]
189822,remind me what teh e 1/e2/e3 messages mean on a diabetes monitor? ,[],[],[]
1234884,How long can I survive without food if I was a diabetic(Type 1)? ,[],[],[]
1504953,Two slices of bacon a day increases diabetes threat by 50%...what do you think of that article? http://www.dailymail.co.uk/health/article-2024603/Diabetes-threat-slices-bacon-day-increased-50.html,[],[],[]
1994398,wozlon 50/50 is best for diabetes? ,[],[],[]
404910,"my aic reading is 8, is that too high or low.? ",[],[],[]
2881956,Purging? What are causes and side effects? Thanks.? Im healthy(: Im asking out of curiousity. <3,[],[],[]
841663,high blood pessure 171/121? is my blood pressure to high,[],[],[]
1113824,What do my ferritin levels mean? My ferritin levels are 17 ug/L (20-200) L,[],[],[]
3423566,My blood sugar is 95.Is it normal during pregnancy?please answer me? ,[],[],[]
3503205,Will Medicare help pay for food for diabetes management? Im 22 with serious diabetic issues? ,[],[],[]
829620,What are some things that are 500-1000 grams? ,[],[],[]
3563422,What are factors of 112? ,[],[],[]
892093,sugar level 540 what will happen to me? ,[],[],[]
3779221,is narco strong Â¿ my doc wrote me 10/325? ,[],[],[]
3171846,Level of random blood glucose? if the random blood glucose is 4.40ml/L is bad or good,[],[],[]
1767127,my report show the sugar level is 6 so am I diabetic patient? ,[],[],[]
1830844,How much is 20 grams of sugar? In fruit,[],[],[]
3722925,my vitamin D level is 90. Is this dangerous? ,[],[],[]
3515868,How hearing loss can be associated wid aspirin 75mg in diabetic elderly patient? ,[],[],[]
396990,what percent of 80 is 68? ,[],[],[]
545787,what are the chances my meter is wrong??..blood sugar reads 128....ate before bed but not this and feel hungry? ,[],[],[]
2685613,cocaine and diabetes? what are the effects of coke on someone who has type 1 diabetes?,[],[],[]
3478373,Im 22 years old & I weighing 63 kg is that overweight for my age ? ,[],[],[]
1648298,Can Diabetics eat liver......? can a person with type 2 diabetes eat liver? not like everyday but occasionally...,[],[],[]
1234888,"How is your brain structure,Blood,Glue cose,and blood pressure affected in type 1 diabetes? ",[],[],[]
2393315,My child has most the symptoms to type 1 diabetes but when I checked her blood it was 84 why? ,[],[],[]
870287,Can i become a Highways Agency Traffic Officer with Type 1 Diabetes? ,[],[],[]
649418,is there any side effects of taking kids kit 3 gradually? primary complex,[],[],[]
2488328,Tell me what I need to know about Diabetes? My sugar was 447 this morning,[],[],[]
3423453,is blood presure 98/66 okay? ,[],[],[]
1771842,my blood pressure is 124/190 is that good? ,[],[],[]
3534053,What kind of high does ketoprofen 50 mg give u? ,[],[],[]
3290602,"In my life time , will there be a cure for type 1 diabetes ohh and im 14? ",[],[],[]
749904,which is worst type 1 or type 2diabeteic? ,[],[],[]
1905491,diabetics: what is your hba1c? mine is 7.6 and im wondering is that good :),[],[],[]
2045270,liver function test results? what do they mean? GGT - 151,[],[],[]
1994191,what is a normal white blood count? My wbc is 14.66.  What is normal?,[],[],[]
1631567,Is there a difference between the Animas 2020 and the Animas Ping apart from the remote? ,[],[],[]
1536345,"people who have type 2 diabetes, is metformin good what does it do? ",[],[],[]
267902,How much is the cost of 1 vial of Bonista? ,[],[],[]
3700848,How much does a 30 day supply of Neupro 8MG/24HR Transdermal Patch cost? ,[],[],[]
117878,"When my blood sugar is 110mg/dl or 115mg/dl, what is my status? Is 80 or 100 normal? ",[],[],[]
2351437,I have type 1 diabetes. Im going to smoke marijuana soon. Anything I should be worried about or know? ,[],[],[]
33376,"My SED rate is 42 and CRP result was 32.6, what is going on with my body? ",[],[],[]
675248,is it posible 4 sum 1 2 have every blood type in there body? ,[],[],[]
3215853,At 200 pounds is it ok to take 1950 mg of asprian? ,[],[],[]
2759124,My bood suger was 88.1? How high is that in the states,[],[],[]
3756649,Is there a natural cure for type 2 diabetes? ,[],[],[]
28914,what are the benefites of taking fish oil tablets (omega 3) ? also what its use for ?any decises?,[],[],[]
2094895,"Is a blood glucose level of 13 bad, about an hour after eating dinner? What could it indicate?",[],[],[]
257032,My tsh is 39.8...how serious is this? ,[],[],[]
3680902,What medications are most often prescribed for Type 2 Diabetes. What are their primary side effects? ,[],[],[]
